ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2739-1	Pepsinogen:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27394-6	Immunoglobulin light chains.lambda:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27400-1	Hexacarboxylporphyrin:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2762-3	Phenylalanine:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2763-1	Phenylalanine:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27365-6	Immunoglobulin light chains.kappa:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2736-7	Pepsinogen I:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27373-0	Calcium:MCnc:Pt:Dial fld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2737-5	Pepsinogen I:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27376-3	C peptide:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27382-1	Porphobilinogen:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2730-0	Parathyrin.C-terminal:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2731-8	Parathyrin.intact:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2732-6	Parathyrin.mid molecule:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2733-4	Parathyrin.N-terminal:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27353-2	Estimated average glucose:MCnc:Pt:Bld:Qn:Estimated from glycated hemoglobin
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2735-9	Pepsinogen:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27221-1	Norepinephrine:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27222-9	Oxalate:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27225-2	Estriol:MCnc:Pt:Saliva:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2722-7	Pantothenate:MCnc:Pt:Ser/Plas/Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27252-6	Choriogonadotropin.alpha subunit:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2729-2	Parathyrin related protein:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27161-9	Interleukin 4:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2718-5	Oxytocin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2719-3	Palmitate:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2720-1	Palmitoylphosphatidyl choline:MCnc:Pt:Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27212-0	DOPamine:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2721-9	Pancreatic polypeptide:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27000-9	Thyroxine:MCnc:Pt:Saliva:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2700-3	Oxalate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27039-7	Ammonia:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27057-9	Serotonin:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27110-6	Androsterone:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	27140-3	Follitropin.alpha subunit:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26950-6	11-Hydroxyetiocholanolone:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26958-9	IgM:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2697-1	Osteocalcin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26974-6	Delta aminolevulinate:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2698-9	Osteonectin:MCnc:Pt:Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2699-7	Oxalate:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26871-4	IgA:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26874-8	Follitropin.beta subunit:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26879-7	Triiodothyronine:MCnc:Pt:Saliva:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26881-3	Interleukin 6:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26943-1	11-Ketoandrosterone:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26944-9	11-Ketoandrosterone:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26845-8	Sialate.lipid bound:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26848-2	Interleukin 10:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2684-9	Alpha-1-Acid glycoprotein:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26849-0	IgA.secretory:MCnc:Pt:Saliva:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2685-6	Alpha-1-Acid glycoprotein:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2686-4	Orotate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2679-9	Ornithine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2680-7	Ornithine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26814-4	IgG.monoclonal:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26823-5	Lutropin.beta subunit:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26826-8	Testosterone:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26842-5	Iodine:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26706-2	Vanillylmandelate:MCnc:24H:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2670-8	Normetanephrine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2673-2	Oleate:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26746-8	Magnesium:MCnc:Pt:RBC:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26749-2	Urea nitrogen^2nd specimen:MCnc:Pt:Dial fld prt:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2675-7	Ornithine:MCnc:Pt:Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2658-3	Nitrogen:MCnc:Pt:Exhl gas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2662-5	Nitrogen.nonprotein:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2663-3	Nitrogen.nonprotein:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2666-6	Norepinephrine:MCnc:Pt:Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2667-4	Norepinephrine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2669-0	Normetanephrine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2639-3	Myoglobin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2641-9	Myoglobin:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2653-4	Cytochrome b5 reductase:MCnc:Pt:RBC:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2654-2	Neurophysin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2655-9	Neurotensin:MCnc:Pt:Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2657-5	Nitrite:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2622-9	Methionine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2623-7	Methionine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2629-4	Methylmalonate:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2630-2	Methylmalonate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2637-7	Mucoprotein:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2638-5	Myelin basic protein:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26034-9	Protein:MCnc:Pt:Urine:Qn:Electrophoresis
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2603-9	Malonate:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2607-0	Melanin:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2608-8	Metanephrines:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2611-2	Methcoproporphyrin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2612-0	Methemalbumin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2577-5	Lithocholate:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2585-8	Lysine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2586-6	Lysine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2589-0	Lysozyme:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2592-4	Macroglobulin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	26016-6	Cholesterol.in HDL 2:MCnc:Pt:Ser/Plas.ultracentrifugate:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2570-0	Fat:MCnc:Pt:Stool:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2571-8	Triglyceride:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2573-4	Lipoprotein.alpha:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2574-2	Lipoprotein.beta:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2575-9	Lipoprotein.pre-beta:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2576-7	Lipoprotein:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2564-3	Linoleate:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2565-0	Cholesterol:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2566-8	Fatty acids.nonesterified:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2567-6	Phospholipid phosphorus:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2568-4	Phospholipid:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2569-2	Lipids:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2551-0	Lactoferrin:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2552-8	Lactose:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2556-9	Lecithin phosphorus:MCnc:Pt:Amnio fld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2558-5	Leucine:MCnc:Pt:Bld:Ord:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2560-1	Leucine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2561-9	Leucine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2509-8	Isoleucine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2511-4	Keratan sulfate:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2512-2	Keratan sulfate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2515-5	Kynurenate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	25373-2	Choriogonadotropin.beta subunit.free:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	25390-6	Cytokeratin 19:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2498-4	Iron:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2500-7	Iron binding capacity:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2501-5	Iron binding capacity.unsaturated:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2503-1	Iron.chelated:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2504-9	Iron:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2508-0	Isoleucine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2486-9	Somatomedins:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2487-7	Inter alpha trypsin inhibitor:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2488-5	Intrinsic factor:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2493-5	Iodine.free:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2494-3	Iodine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2495-0	Iodine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2478-6	Inhibin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2479-4	Inosine:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2480-2	Inositol.free:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2483-6	Insulin-like growth factor binding protein 3:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2484-4	Insulin-like growth factor-I:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2485-1	Insulin-like growth factor-II:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2471-1	IgM:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2472-9	IgM:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2473-7	IgM.monoclonal:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2475-2	Indicans:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2476-0	Indolamine:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2477-8	Indole:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2464-6	IgG:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2465-3	IgG:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2466-1	IgG subclass 1:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2467-9	IgG subclass 2:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2468-7	IgG subclass 3:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2469-5	IgG subclass 4:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2458-8	IgA:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2459-6	IgA.monoclonal:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2460-4	IgD:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2461-2	IgD.monoclonal:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2462-0	IgE:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2463-8	IgE.monoclonal:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2448-9	Hydroxyproline.free:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2449-7	Hydroxyproline.free:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2451-3	Hydroxyproline:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2452-1	Hypoxanthine:MCnc:Pt:Body fld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2453-9	Hypoxanthine:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2457-0	IgA:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2442-2	Hydroxylysine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2443-0	Hydroxylysine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	24433-5	IgG.equine:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	24446-7	Porphobilinogen:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	24458-2	Interleukin 2 receptor:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2446-3	Hydroxyproline:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2434-9	Homovanillate:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2435-6	Homovanillate:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	24373-3	Ferritin:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2438-0	Hydrogen sulfide:MCnc:Pt:Bld:Ord:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2439-8	Hydroxycalcidiol:MCnc:Pt:Ser:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2440-6	Hydroxocobalamin:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2426-5	Homocarnosine:MCnc:Pt:CSF:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2427-3	Homocitrulline:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2428-1	Homocysteine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2430-7	Homocystine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2431-5	Homocystine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2433-1	Homogentisate:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2415-8	Histamine:MCnc:Pt:Bld:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2416-6	Histamine:MCnc:Pt:Ser/Plas:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2417-4	Histamine:MCnc:Pt:Urine:Qn:
LP33103-0	Mass Related Properties	CHALLENGE	LP6827-2	MCnc	PROPERTY	2419-0	Histidine:MCnc:Pt:Bld:Qn:
