ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	83135-4	Allo-pregnanediolone/Creatinine:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	83136-2	Allo-pregnanediol/Creatinine:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	83139-6	17-Hydroxypregnenetriol/Creatinine:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	83140-4	17-Hydroxypregnenetriol:SCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85087-5	Hexanoate:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85268-1	X-linked adrenoleukodystrophy newborn screening comment-discussion:Txt:Pt:Bld.dot:Nar:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85269-9	X-linked adrenoleukodystrophy:Imp:Pt:Bld.dot:Nom:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85379-6	Purine/pyrimidine:Ratio:Pt:RBC:Qn:Spectrophotometry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85382-0	Osmolarity:Osmolarity:Pt:Tear:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85624-5	Kidney failure 2Y risk:Likelihood:Pt:^Patient:Qn:KFRE
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	85625-2	Kidney failure 5Y risk:Likelihood:Pt:^Patient:Qn:KFRE
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	86222-7	Lipoprotein.alpha 3:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	86271-4	Transferrin.gastrointestinal:MCnc:Pt:Stool:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	86465-2	AST to platelet ratio index:Ratio:Pt:Ser+Bld:Qn:Calculated
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	86951-1	Lipoprotein associated phospholipase A2:CCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87378-6	Tubular extraction rate/1.73 sq M:ArVRat:Pt:Ser/Bld:Qn:Isotopic
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87437-0	Oxyhemoglobin:MCnc:Pt:Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87449-5	Sulfur:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87450-3	Sulfur:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87451-1	Sodium:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87452-9	Sodium:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87454-5	Potassium:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87455-2	Potassium:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87456-0	Phosphate:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87457-8	Phosphate:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87469-3	Magnesium:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87470-1	Magnesium:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87471-9	Iron:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87475-0	Chloride:MCnc:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87476-8	Chloride:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87477-6	Calcium:MFr:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87480-0	Bone ash/Bone.total:MFr:Pt:Bone:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92665-9	Growth and differentiation factor 15:MCnc:Pt:Ser/Plas:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92711-1	Lipoprotein.alpha.subparticle.small:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92712-9	Lipoprotein.beta.subparticle.very small-d:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92713-7	Lipoprotein.beta.subparticle.very small-c:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92714-5	Lipoprotein.beta.subparticle.very small-b:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92715-2	Lipoprotein.beta.subparticle.very small-a:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92716-0	Lipoprotein.beta.subparticle.large-b:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92717-8	Lipoprotein.beta.subparticle.large-a:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92718-6	Lipoprotein.broad beta.subparticle.small:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92719-4	Lipoprotein.broad beta.subparticle.large:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92720-2	Lipoprotein.pre-beta.subparticle.small:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92721-0	Lipoprotein.pre-beta.subparticle.medium:SCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92726-9	17-Hydroxyprogesterone:MCnc:Pt:Bld.dot:Qn:LC/MS/MS
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92747-5	Lyso-sphingomyelin:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92748-3	Lyso-sphingomyelin:SCnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92749-1	Lyso-sphingomyelin:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92750-9	Glucopsychosine:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92751-7	Glucopsychosine:SCnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92752-5	Glucopsychosine:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92753-3	Globotriaosylsphingosine:SCnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92754-1	Globotriaosylsphingosine:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92755-8	"Cholestane-3-beta, 5-alpha, 6-beta triol:SCnc:Pt:Ser/Plas:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92756-6	"Cholestane-3-beta, 5-alpha, 6-beta triol:SCnc:Pt:Bld:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92757-4	"Cholestane-3-beta, 5-alpha, 6-beta triol:SCnc:Pt:Bld.dot:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92758-2	"7-Alpha,12-alpha dihydroxycholest-4-en-3-one:SCnc:Pt:Ser/Plas:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92759-0	"7-Alpha,12-alpha dihydroxycholest-4-en-3-one:SCnc:Pt:Bld:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92760-8	"7-Alpha,12-alpha dihydroxycholest-4-en-3-one:SCnc:Pt:Bld.dot:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92761-6	7-Alpha hydroxy-4-cholesten-3-one:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92762-4	7-Alpha hydroxy-4-cholesten-3-one:SCnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92763-2	7-Alpha hydroxy-4-cholesten-3-one:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92764-0	7-Ketocholesterol:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92766-5	Alpha-aminoadipic semialdehyde+Delta-1-Piperideine-6-carboxylate:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92806-9	Keratan sulfate/Creatinine:Ratio:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92825-9	Renin^upright:ACnc:Pt:Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92845-7	Insulin resistance score:Score:Pt:Ser:Qn:Calculated.CardioIQ
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92896-0	Aldosterone:MCnc:Pt:Ser/Plas:Qn:RIA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92897-8	Aldosterone:MCnc:Pt:Ser/Plas:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	9308-8	"2,4-Dinitrophenylhydrazine reacting substances:PrThr:Pt:Urine:Ord:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88447-8	Liver fibrosis interpretation:Imp:Pt:Ser:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88448-6	Necroinflammatory activity interpretation:Imp:Pt:Ser:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88709-1	Albumin/Globulin:MRto:Pt:Body fld:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88710-9	Amylase.pancreatic:CCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88711-7	Beta-2-Microglobulin:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88712-5	Triacylglycerol lipase:CCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88713-3	Phosphate:MCnc:Pt:Stool:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88888-3	Pancreatic stone protein:MCnc:Pt:Ser/Plas/Bld:Qn:IA.rapid
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88993-1	Acute kidney injury risk:Likelihood:Pt:^Patient:Qn:Calculated.NephroCheck
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88994-9	Arachidonate/Fatty acids.C14-C24:SFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88995-6	Docosahexaenoate/Fatty acids.C14-C24:SFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88996-4	Eicosapentaenoate/Arachidonate:SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88997-2	Eicosapentaenoate/Fatty acids.C14-C24:SFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88998-0	Eicosapentaenoate+Docosahexaenoate/Fatty acids.C14-C24:SFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88999-8	Eicosapentaenoate+docosahexaenoate/Fatty acids.C14-C24 index risk:Imp:Pt:Ser/Plas:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89272-9	Oxygen saturation^during apnea:MFr:Pt:BldA:Qn:Pulse oximetry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89276-0	Oxygen saturation^W exercise:MFr:Pt:BldA:Qn:Pulse oximetry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89277-8	Oxygen saturation^during anesthesia:MFr:Pt:BldA:Qn:Pulse oximetry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89324-8	Insulin.intact:ACnc:Pt:Ser:Qn:LC/MS/MS
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89363-6	Cholinesterase:CCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89575-5	Troponin T.cardiac:Imp:Pt:Ser/Plas:Ord:High sensitivity
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89578-9	Troponin I.cardiac:Imp:Pt:Ser/Plas:Ord:High sensitivity
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89579-7	Troponin I.cardiac:MCnc:Pt:Ser/Plas:Qn:High sensitivity
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89871-8	Bilirubin:SCnc:Pt:BldV:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	89872-6	Bilirubin:SCnc:Pt:BldA:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90233-8	Dermatan sulfate:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90234-6	Globotriaosylsphingosine:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90235-3	Heparan sulfate:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90236-1	Keratan sulfate:SCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90237-9	Phenylacetylcarnitine (PheC2):SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90238-7	Salicylcarnitine:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90239-5	Suppression of tumorigenicity 2.soluble:MCnc:Pt:Ser:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90360-9	Trimethylamine N-oxide:SCnc:Pt:Ser/Plas:Qn:LC/MS/MS
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90364-1	Cholesterol.in LDL.small dense:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90419-3	Apolipoprotein CIII-0/Apolipoprotein CIII-2:MRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90420-1	Transferrin.carbohydrate deficient.trisialo/Transferrin.carbohydrate deficient.tetrasialo:MRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90421-9	Apolipoprotein CIII-1/Apolipoprotein CIII-2:MRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90740-2	Aggressive prostate cancer risk:Likelihood:Pt:Ser/Plas:Qn:Calculated.4Kscore
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90741-0	Parathyrin.1-84:MCnc:Pt:Ser/Plas:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90781-6	"N,N'-Dimethylarginine:MCnc:Pt:Ser/Plas:Qn:"
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90782-4	F2-Isoprostanes:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90783-2	F2-Isoprostanes/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90908-5	Eicosapentaenoate+Docosapentaenate w3+Docosahexaenoate/Fatty acids.C14-C22 risk:Imp:Pt:Bld:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90909-3	Arachidonate/Eicosapentaenoate:MRto:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90910-1	Fatty acids.omega 6/Fatty acids.omega 3:MRto:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90911-9	Eicosapentaenoate+Docosapentaenate w3+Docosahexaenoate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90912-7	Eicosapentaenoate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90913-5	Docosapentaenate w3/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90914-3	Docosahexaenoate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90915-0	Arachidonate+Linoleate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90916-8	Arachidonate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90917-6	Linoleate/Fatty acids.C14-C22:MFr:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90920-0	Lysophosphatidylcholine(20:0):MCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90921-8	Lysophosphatidylcholine(22:0):MCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90922-6	Lysophosphatidylcholine(24:0):MCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90923-4	Lysophosphatidylcholine(26:0):MCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90990-3	Protein.monoclonal isotype:Prid:Pt:Ser/Plas:Nom:MS.MALDI-TOF
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90994-5	Iothalamate clearance:VRat:Pt:Urine+Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	90995-2	Iothalamate clearance/Body surface area:ArVRat:Pt:Urine+Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91105-7	Cholesterol.in LDL 1:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91106-5	Cholesterol.in LDL 2:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91107-3	Cholesterol.in LDL 3:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91108-1	Cholesterol.in LDL 4:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91109-9	Cholesterol.in LDL 5:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91110-7	Cholesterol.in LDL 6:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91111-5	Cholesterol.in LDL 7:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91112-3	Cholesterol.in LDL 1:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91113-1	Cholesterol.in LDL 2:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91114-9	Cholesterol.in LDL 3:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91115-6	Cholesterol.in LDL 4:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91116-4	Cholesterol.in LDL 5:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91117-2	Cholesterol.in LDL 6:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91118-0	Cholesterol.in LDL 7:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91141-2	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylmercaptopurine
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91142-0	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylmercaptopurine riboside
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91143-8	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylthioguanine riboside
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91670-0	Orexin-A:MCnc:Pt:CSF:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91671-8	Transferrin.carbohydrate deficient.disialo/Transferrin.total^^standardized per IFCC-RMP for CDT:MFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	91685-8	Glutathione:MCnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92006-6	T-cell receptor excision circle:ThreshNum:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92007-4	T-cell receptor excision circle:Zscore:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	92008-2	T-cell receptor excision circle:MoM:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87499-0	3-Methoxytyramine.free:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87671-4	Cholecalciferol:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87672-2	Tocopherol+tocotrienol:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87673-0	Retinal+retinol+retinoic acid:MCnt:Pt:XXX:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87708-4	Beta-2-Microglobulin^post dialysis:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87832-2	Fibroblast growth factor 21.intact:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87833-0	Protein.monoclonal band 3:MCnc:Pt:Urine:Qn:Immunofixation
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87834-8	Protein.monoclonal band 2:MCnc:Pt:Urine:Qn:Immunofixation
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	87835-5	Protein.monoclonal:MCnc:Pt:Urine:Qn:Immunofixation
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88004-7	Trisomy 18 risk based on maternal age + Pregnancy associated plasma protein A + Choriogonadotropin + Nuchal translucency:Likelihood:Pt:^Fetus:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88005-4	Glutarylcarnitine (C5-DC)/Acetylcarnitine (C2):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88006-2	Octanoylcarnitine (C8)/Carnitine.free (C0):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88007-0	Isovalerylcarnitine+Methylbutyrylcarnitine (C5)/Carnitine.free (C0):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88008-8	Palmitoylcarnitine (C16)/Carnitine.free (C0):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88009-6	Palmitoylcarnitine (C16)/Acetylcarnitine (C2):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88010-4	Tetradecenoylcarnitine (C14:1)/Acetylcarnitine (C2):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88011-2	Tetradecenoylcarnitine (C14:1)/Carnitine.free (C0):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88012-0	Sialate.lipid bound/Creatinine:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88013-8	Glutarylcarnitine (C5-DC)/Palmitoylcarnitine (C16):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88014-6	Octanoylcarnitine (C8)/Carnitine.free (C0):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88015-3	Palmitoylcarnitine (C16)/Acetylcarnitine (C2):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88016-1	Glutarylcarnitine (C5-DC)/Acetylcarnitine (C2):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88017-9	Glutarylcarnitine (C5-DC)/Propionylcarnitine (C3):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88018-7	Alanine/Lysine:MRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88019-5	N-acetylgalactosamine-6-sulfatase:CCnc:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88024-5	Palmitoylcarnitine (C16)/Carnitine.free (C0):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88025-2	Tetradecenoylcarnitine (C14:1)/Carnitine.free (C0):SRto:Pt:Bld.dot:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88026-0	Glutarylcarnitine (C5-DC)/Propionylcarnitine (C3):SRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88054-2	Lipopolysaccharide binding protein:MCnc:Pt:Ser/Plas:Qn:IA
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88055-9	Liver fibrosis score:Score:Pt:Ser/Plas:Qn:Calculated.ELF
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	88106-0	Parathyrin.intact:MCnc:Pt:Tiss.FNA:Qn:
