ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	44053-7	Phosphoglycerate kinase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	44054-5	Triosephosphate isomerase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	44050-3	Glucose phosphate isomerase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	44051-1	Adenylate kinase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	56479-9	Superoxide dismutase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	55939-3	Malondialdehyde:SCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	55893-2	Hypoxanthine phosphoribosyltransferase/Adenine phosphoribosyltransferase:CRto:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	71797-5	Protoporphyrin.zinc:SCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	71593-8	Glucose-6-Phosphate dehydrogenase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	71713-2	Pyruvate kinase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	77626-0	Pyruvate kinase:EntCat:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78345-6	Docosenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78346-4	Hexadecenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78347-2	Docosapentaenate w3:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78348-0	Docosapentaenate w6:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78349-8	Lauroleate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78350-6	Decenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78351-4	Tetradecadienoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78352-2	Vaccenate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	78353-0	Hexadecadienoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79450-3	Adenine phosphoribosyltransferase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79404-0	Adenosine deaminase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79452-9	Adenylosuccinate lyase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79464-4	Phosphorylase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79465-1	Porphobilinogen synthase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79466-9	Purine nucleoside phosphorylase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79459-4	Dihydropteridine reductase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79460-2	Galactose 1 phosphate uridyl transferase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79461-0	Hypoxanthine phosphoribosyltransferase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79456-0	Arginase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79468-5	Thiopurine methyltransferase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79469-3	Uridine diphosphate glucose-4-Epimerase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79470-1	Uridine monophosphate synthetase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79343-0	Dimethylacetals pattern:Imp:Pt:RBC:Nar:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	81143-0	Galactokinase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	80424-5	Inosine triphosphate pyrophosphatase:CSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79702-7	cis-13-Eicosenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79704-3	Homo-gamma linolenate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79705-0	Eicosadienoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79706-8	Octadecatetraenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79696-1	cis-11-Eicosenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	79697-9	Docosadienoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	82722-0	Potassium:MCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	82812-9	Sodium:MCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	81765-0	Docosatrienoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74901-0	Gamma tocopherol:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74988-7	Hexacarboxylporphyrin:SCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75095-0	Docosahexaenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75096-8	Fatty acids.very long chain.C26:0:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75097-6	Eicosapentaenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75098-4	Nervonate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75099-2	Laurate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75100-8	Fatty acids:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75101-6	Fatty acids.very long chain.C22:0:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75102-4	Oleate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75103-2	Myristate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75104-0	Fatty acids.very long chain.C24:0:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75105-7	Fatty acids.very long chain.C26:1:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75106-5	Mead acid:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75107-3	Pentadecanoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75108-1	Arachidate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75109-9	Fatty acids.very long chain.C22:1n9:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75110-7	Arachidonate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75111-5	Palmitoleate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75112-3	Docosatetraenoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75113-1	Alpha linolenate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75114-9	Fatty acids pattern:Imp:Pt:RBC:Nar:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75115-6	Palmitate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75116-4	Decanoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75117-2	Linoleate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75118-0	Octadecanoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75119-8	Gamma linolenate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	75120-6	Octanoate:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	72655-4	Aldolase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	72663-8	Bisphosphoglycerate mutase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	72664-6	Phosphofructokinase:CCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74627-1	"1,1-Dimethoxyhexadecane:SCnt:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74625-5	"1,1-Dimethoxyhexadecane/palmitate:SRto:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74623-0	"1,1-Dimethoxy-(9Z)octadecene:SCnt:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74621-4	"1,1-Dimethoxy-(9Z)octadecene/oleate:SRto:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74619-8	"1,1-Dimethoxyoctadecane:SCnt:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74617-2	"1,1-Dimethoxyoctadecane/octadecanoate:SRto:Pt:RBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74542-2	Pyruvate kinase/Glucose-6-Phosphate dehydrogenase:CRto:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74544-8	Tocopherols:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	74513-3	Alpha tocopherol:EntSub:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	9446-6	Heptacarboxylporphyrin:MCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	94491-8	Protoporphyrin.free:MCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	9450-8	Hexacarboxylporphyrin:MCnc:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	85379-6	Purine/pyrimidine:Ratio:Pt:RBC:Qn:Spectrophotometry
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	91141-2	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylmercaptopurine
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	91142-0	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylmercaptopurine riboside
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	91143-8	Thiopurine methyltransferase:CCnc:Pt:RBC:Qn:Production of 6-Methylthioguanine riboside
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	9379-9	Glutathione reductase:MCnc:Pt:RBC:Ord:
LP40340-9	Blood cellular components	SYSTEM	LP7536-8	RBC	SYSTEM	93687-2	Psychosine:SCnt:Pt:RBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	71804-9	Serotonin:EntSub:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	72258-7	Malondialdehyde:EntSub:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	73675-1	Adenosine triphosphate/Adenosine diphosphate:EntSRto:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	82871-5	Adenosine diphosphate:EntSub:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	42671-8	Serotonin:EntMass:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	18344-2	Beta-N-acetylhexosaminidase:CCnc:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	2185-7	Cytochrome C oxidase:CCnc:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	2793-8	Phosphofructokinase.F subunit/Phosphofructokinase.total:CFr:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7631-7	Platelets	SYSTEM	2941-3	Serotonin:MCnc:Pt:Platelets:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	94487-6	Galactosylceramidase:CCnt:Pt:WBC:Qn:Confirm
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	94488-4	Acid alpha glucosidase:CCnt:Pt:WBC:Qn:Confirm
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	94270-6	Ubiquinone 10:SCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	99308-9	Acid alpha glucosidase cross-reactive immunologic material (CRIM):PrThr:Pt:WBC:Ord:IB
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	17235-3	Magnesium:SCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	1766-5	Aldosterone receptors:Num:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	16457-4	Beta-N-acetylhexosaminidase.A:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	1650-1	"1,4-Alpha glucan branching enzyme:CCnc:Pt:WBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	16580-3	Cerebroside sulfatase B:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	1816-8	Acid alpha glucosidase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2186-5	Cytochrome C oxidase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2063-6	Cerebroside sulfatase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2062-8	Cerebroside sulfatase:PrThr:Pt:WBC:Ord:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	1943-0	Glucosylceramidase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	12482-6	Ascorbate:MCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	12915-5	Beta galactosidase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	12913-0	Beta-N-acetylhexosaminidase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	32540-7	Glucosylceramidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33872-3	Cystine:SCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33661-0	Glucosylceramidase:EntCat:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33653-7	Beta galactosidase:EntCat:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33655-2	Beta-N-acetylhexosaminidase:SCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33656-0	Beta-N-acetylhexosaminidase.B:SCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33657-8	Beta-N-acetylhexosaminidase.A:SCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	33988-7	Thymidine phosphorylase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2794-6	Phosphofructokinase.F subunit/Phosphofructokinase.total:CFr:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24075-4	Beta-N-acetylhexosaminidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24078-8	Cerebroside sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24080-4	Cholesterol esterase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24068-9	Beta mannosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24073-9	Beta-N-acetylhexosaminidase.B:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24071-3	Beta-N-acetylhexosaminidase.B/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24089-5	Iduronate-2-Sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24086-1	Heparan-N-sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24084-6	Galactosylceramidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24092-9	Alpha-N-acetylglucosaminidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24096-0	N-Acetylgalactosamine-6-Sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24094-5	N-Acetylgalactosamine-4-Sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24101-8	Acid sphingomyelinase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24098-6	N-Acetylglucosamine-6-Sulfatase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24059-8	Aspartylglucosaminidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24061-4	Beta galactosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24065-5	Beta glucuronidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24057-2	Alpha-L-iduronidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24055-6	Alpha-N-acetylgalactosaminidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24053-1	Alpha mannosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24051-5	Acid alpha glucosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24044-0	Acetyl-CoA:glucosamine acetyltransferase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24049-9	Alpha galactosidase A:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	24047-3	Alpha fucosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	23810-5	Alpha fucosidase:ACnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	23825-3	Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2360-6	Glucose-6-Phosphate dehydrogenase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2563-5	Leukocyte esterase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	2648-4	N-Acetylgalactosamine-4-Sulfatase:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	56037-5	Protein phosphatase 3:CCnc:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	59244-4	Arylsulfatase C:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	76038-9	Tripeptidyl peptidase I:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74891-3	Medium-chain Acyl CoA dehydrogenase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74902-8	Galactose 1 phosphate uridyl transferase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74935-8	Palmitoyl protein thioesterase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	75054-7	Glutaryl CoA dehydrogenase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	75057-0	Sialidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74999-4	"5,10-Methylenetetrahydrofolate reductase:CCnt:Pt:WBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74950-7	Galactocerebrosidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	74437-5	Galactokinase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	78958-6	Cathepsin A:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	78970-1	Phosphomannomutase 1:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	78963-6	Mannose-6-phosphate isomerase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	79451-1	Adenosine deaminase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	82877-2	Cytochrome C oxidase:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	82937-4	Signaling lymphocytic activation molecule (SLAM)-associated & X-linked inhibitor of apoptosis protein:Imp:Pt:WBC:Nom:Flow cytometry
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	82883-0	Lysosomal acid lipase:CCnt:Pt:WBC:Qn:4-MU-palmitate substrate
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	82222-1	"Amylo-alpha-1,6-glucosidase:CCnt:Pt:WBC:Qn:"
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	82507-5	Oligosaccharides pattern:Imp:Pt:WBC:Nar:Screen
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	53441-2	Carnitine palmitoyltransferase 1:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	53442-0	Carnitine palmitoyltransferase 2:CCnt:Pt:WBC:Qn:
LP40340-9	Blood cellular components	SYSTEM	LP7720-8	WBC	SYSTEM	50759-0	Beta-N-acetylhexosaminidase.A:CCnt:Pt:WBC:Qn:
