# curie_map:
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/4ed9c3d9-fcbc-4bda-b356-113f958f61dc
# mapping_tool: https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2
# mapping_tool_version: 3.4.1
# similarity_measure: https://www.wikidata.org/wiki/Q1784941
subject_id	predicate_id	object_id	subject_label	object_label	PartTypeName	mapping_justification	similarity_score	subject_dangling	object_dangling	curator_approved
https://loinc.org/LP416444-0	rdfs:subClassOf	https://loinc.org/LP32427-4	Coagulation surface induced.lupus sensitive^post heparin neutralization	Coagulation surface induced.lupus sensitive	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79253	True	False	
https://loinc.org/LP261279-6	rdfs:subClassOf	https://loinc.org/LP33503-1	Chlamydia trachomatis+Neisseria gonorrhoeae tests - FPAR 2.0 set	Chlamydia trachomatis+Neisseria gonorrhoeae	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79251	True	False	
https://loinc.org/LP306401-3	rdfs:subClassOf	https://loinc.org/LP15669-2	Insulin-like growth factor-I^20M post XXX challenge	Insulin-like growth factor-I	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7925	True	False	
https://loinc.org/LP441883-8	rdfs:subClassOf	https://loinc.org/LP441884-6	Enterobacter roggenkampii DNA	Enterobacter roggenkampii	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79244	True	False	
https://loinc.org/LP73967-9	rdfs:subClassOf	https://loinc.org/LP73973-7	Date attending MD referred patient for	Date patient referred for treatment	DIVISORS	semapv:SemanticSimilarityThresholdMatching	0.79241	True	False	
https://loinc.org/LP418268-1	rdfs:subClassOf	https://loinc.org/LP267385-5	Putting on and taking off footwear - most dependent performance during the past Mo	Putting on and taking off footwear - functional ability	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79238	True	False	
https://loinc.org/LP248552-4	rdfs:subClassOf	https://loinc.org/LP248553-2	Did your heart failure prevent you from living as you wanted during the past Mo (4W) by making you eat less of the foods you like	Did your heart failure prevent you from living as you wanted during the past Mo (4W) by making you short of breath	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79236	True	False	
https://loinc.org/LP75231-8	rdfs:subClassOf	https://loinc.org/LP90992-6	Number of D physician examined the patient in last 14D	Number of physician visits in last 14D	Rad.Guidance for.Action	semapv:SemanticSimilarityThresholdMatching	0.79231	True	False	
https://loinc.org/LP306666-1	rdfs:subClassOf	https://loinc.org/LP14637-0	Proinsulin^baseline	Proinsulin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79228	False	True	
https://loinc.org/LP309594-2	rdfs:subClassOf	https://loinc.org/LP309788-0	Views perfusion^at rest+W Tc-99m Sestamibi IV	Views^W Tc-99m Sestamibi IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79228	True	False	
https://loinc.org/LP203166-6	rdfs:subClassOf	https://loinc.org/LP33020-6	Amino acid.nonessential intake panel	Amino acids panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79226	False	True	
https://loinc.org/LP306447-6	rdfs:subClassOf	https://loinc.org/LP15686-6	Lactate^baseline	Lactate	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79221	True	False	
https://loinc.org/LP438252-1	rdfs:subClassOf	https://loinc.org/LP442845-6	Duration description of condition episode	Condition duration	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79221	True	False	
https://loinc.org/LP17145-1	rdfs:subClassOf	https://loinc.org/LP435805-9	Troponin T.cardiac	Troponin T	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7922	True	False	
https://loinc.org/LP185911-7	rdfs:subClassOf	https://loinc.org/LP207669-5	Paternal sample received	Paternal information	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7922	False	True	
https://loinc.org/LP309649-4	rdfs:subClassOf	https://loinc.org/LP35454-5	Views wall motion+ejection fraction^W radionuclide IV	Views wall motion+ejection fraction	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7922	True	False	
https://loinc.org/LP441926-5	rdfs:subClassOf	https://loinc.org/LP441925-7	Pichia kudriavzevii DNA	Pichia kudriavzevii	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79216	True	False	
https://loinc.org/LP442596-5	rdfs:subClassOf	https://loinc.org/LP432375-6	Has forced someone into sexual activity	Coerced sexual activity	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79214	False	True	
https://loinc.org/LP305955-9	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^2M post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79213	True	False	
https://loinc.org/LP203047-8	rdfs:subClassOf	https://loinc.org/LP33078-4	Docosahexaenoate intake	Docosahexaenoate	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79212	False	True	
https://loinc.org/LP437759-6	rdfs:subClassOf	https://loinc.org/LP119652-8	How often have you been upset because of something that happened unexpectedly	How often do you get upset when you are in that situation	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79212	False	True	
https://loinc.org/LP305244-8	rdfs:subClassOf	https://loinc.org/LP14656-0	Corticotropin^6 PM specimen	Corticotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79207	False	True	
https://loinc.org/LP111872-0	rdfs:subClassOf	https://loinc.org/LP111732-6	PhenX - knowledge of smoking-related cancer risk protocol 070701	PhenX - tobacco - smoking status - adult protocol 030602	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79206	True	False	
https://loinc.org/LP309098-4	rdfs:subClassOf	https://loinc.org/LP35305-9	Guidance for localization of abscess^W radionuclide IV	Guidance for localization of abscess	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79203	True	False	
https://loinc.org/LP308381-5	rdfs:subClassOf	https://loinc.org/LP40224-5	Microscopic observation^2nd specimen	Microscopic observation	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79194	True	False	
https://loinc.org/LP434136-0	rdfs:subClassOf	https://loinc.org/LP14755-0	Semen^post ejaculation	Semen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79191	True	False	
https://loinc.org/LP308010-0	rdfs:subClassOf	https://loinc.org/LP14730-3	Primidone^trough	Primidone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7919	True	False	
https://loinc.org/LP247874-3	rdfs:subClassOf	https://loinc.org/LP72781-5	Received vaccination for illness of interest	Illness at time of vaccination	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79185	False	True	
https://loinc.org/LP343229-3	rdfs:subClassOf	https://loinc.org/LP343230-1	Current level of confidence I can keep my symptoms from interfering with relationships with friends and family	Current level of confidence I can keep my symptoms from interfering with the work I need to do	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79182	True	False	
https://loinc.org/LP305250-5	rdfs:subClassOf	https://loinc.org/LP14656-0	Corticotropin^8 AM specimen	Corticotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79181	False	True	
https://loinc.org/LP441531-3	rdfs:subClassOf	https://loinc.org/LP157909-5	Plan of care name	Plan of care note	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79181	True	False	
https://loinc.org/LP248517-7	rdfs:subClassOf	https://loinc.org/LP248555-7	Did your heart failure prevent you from living as you wanted during the past Mo (4W) by causing swelling in your ankles or legs	Did your heart failure prevent you from living as you wanted during the past Mo (4W) by making you stay in a hospital	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79179	True	False	
https://loinc.org/LP307081-2	rdfs:subClassOf	https://loinc.org/LP16322-7	Testosterone^4H post dose gonadotropin releasing hormone	Gonadotropin releasing hormone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79177	False	True	
https://loinc.org/LP73101-5	rdfs:subClassOf	https://loinc.org/LP73100-7	Physical findings.sensation	Physical findings	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79175	False	True	
https://loinc.org/LP73765-7	rdfs:subClassOf	https://loinc.org/LP19466-9	Cardiac output ventricle right	Cardiac output	DIVISORS	semapv:SemanticSimilarityThresholdMatching	0.79175	False	True	
https://loinc.org/LP201911-7	rdfs:subClassOf	https://loinc.org/LP72541-3	Length.end diastole	End diastole	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79174	False	True	
https://loinc.org/LP74428-1	rdfs:subClassOf	https://loinc.org/LP75494-2	Acute care hospitalization reason	Reason for hospitalization	SUFFIX	semapv:SemanticSimilarityThresholdMatching	0.79173	True	False	
https://loinc.org/LP306260-3	rdfs:subClassOf	https://loinc.org/LP305366-9	Insulin^2.5H post dose glucose IV	Cortisol^2H post dose insulin IV	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.79171	False	True	
https://loinc.org/LP73940-6	rdfs:subClassOf	https://loinc.org/LP63608-1	Cell counts+Differential studies	Differential cell count method	DIVISORS	semapv:SemanticSimilarityThresholdMatching	0.7917	True	False	
https://loinc.org/LP307866-6	rdfs:subClassOf	https://loinc.org/LP15380-6	Ciprofloxacin^peak	Ciprofloxacin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79168	True	False	
https://loinc.org/LP74163-4	rdfs:subClassOf	https://loinc.org/LP431574-5	Molecular pathology studies	Pathology study	Rad.Anatomic Location.Region Imaged	semapv:SemanticSimilarityThresholdMatching	0.79168	True	False	
https://loinc.org/LP305840-3	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^11H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79166	True	False	
https://loinc.org/LP411915-4	rdfs:subClassOf	https://loinc.org/LP411118-5	Blood flow velocity.max.left ventricular outflow tract	Blood flow velocity.systolic.max	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79163	True	False	
https://loinc.org/LP306089-6	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^9H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79162	True	False	
https://loinc.org/LP433766-5	rdfs:subClassOf	https://loinc.org/LP432736-9	Monkeypox virus sequencing panel	Monkeypox virus	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79161	True	False	
https://loinc.org/LP263753-8	rdfs:subClassOf	https://loinc.org/LP263729-8	Stage 3 pressure injuries not present or at a lesser stage on admission &or reentry	Unhealed pressure injury at stage 2 or higher or designated as unstageable	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7916	True	False	
https://loinc.org/LP29584-7	rdfs:subClassOf	https://loinc.org/LP32549-5	post dose cyanocobalamin	Cyanocobalamin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79154	False	True	
https://loinc.org/LP19429-7	rdfs:subClassOf	https://loinc.org/LP443467-8	Specimen source	Specimen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79152	True	False	
https://loinc.org/LP19417-2	rdfs:subClassOf	https://loinc.org/LP307413-7	Specimen creatinine acceptable	Creatinine^4th specimen	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79149	True	False	
https://loinc.org/LP133456-6	rdfs:subClassOf	https://loinc.org/LP133455-8	A large selection of fresh fruits and vegetables is available in my neighborhood	The fresh fruits and vegetables in my neighborhood are of high quality	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79148	True	False	
https://loinc.org/LP306060-7	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^6.5H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79143	False	True	
https://loinc.org/LP307065-5	rdfs:subClassOf	https://loinc.org/LP305333-9	Testosterone^1H post dose corticotropin	Cortisol^1H post dose corticotropin	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79141	True	False	
https://loinc.org/LP306050-8	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^5H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7914	True	False	
https://loinc.org/LP309064-6	rdfs:subClassOf	https://loinc.org/LP33528-8	Guidance for atherectomy^W contrast	Guidance for atherectomy	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79137	True	False	
https://loinc.org/LP249656-2	rdfs:subClassOf	https://loinc.org/LP74952-0	Impairment group	Impairments	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79134	False	True	
https://loinc.org/LP102726-9	rdfs:subClassOf	https://loinc.org/LP102723-6	How many Y did you take vitamin B 6	How often did you take vitamin B 12	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79133	True	False	
https://loinc.org/LP305076-4	rdfs:subClassOf	https://loinc.org/LP65148-6	Calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV	Calcitonin Calcium & Pentagastrin challenge panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79129	False	True	
https://loinc.org/LP116951-7	rdfs:subClassOf	https://loinc.org/LP116947-5	Over the past 4W during sexual intercourse, how difficult was it to maintain your erection to completion of intercourse	Over the past 4W how often were you able to get an erection during sexual activity	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.79121	True	False	
https://loinc.org/LP418292-1	rdfs:subClassOf	https://loinc.org/LP418288-9	Wheels across a street - most dependent performance during the past Mo	Walks across a street - most dependent performance during the past Mo	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79121	True	False	
https://loinc.org/LP204144-2	rdfs:subClassOf	https://loinc.org/LP72778-1	Unique identifier	Identifier	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79117	False	True	
https://loinc.org/LP309293-1	rdfs:subClassOf	https://loinc.org/LP309248-5	Multisection^W radionuclide IV+WO contrast	Multisection^W & WO contrast IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79112	True	False	
https://loinc.org/LP309293-1	rdfs:subClassOf	https://loinc.org/LP309219-6	Multisection^W radionuclide IV+WO contrast	Multisection limited^WO & W contrast IV	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79111	True	False	
https://loinc.org/LP73926-5	rdfs:subClassOf	https://loinc.org/LP73925-7	Behavioral &or mental health screen results indicator	Behavioral &or mental health screen follow-up status	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.79106	False	True	
https://loinc.org/LP305928-6	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^21.5H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79104	False	True	
https://loinc.org/LP307856-7	rdfs:subClassOf	https://loinc.org/LP18783-8	Busulfan^trough	Busulfan	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79103	False	True	
https://loinc.org/LP100440-9	rdfs:subClassOf	https://loinc.org/LP72425-9	Derived American Joint Committee on Cancer-7 N descriptor	Derived American Joint Committee on Cancer stage group	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79102	True	False	
https://loinc.org/LP146517-0	rdfs:subClassOf	https://loinc.org/LP146497-5	Functional assessment of cancer therapy for patients with hepatobiliary cancer questionnaire - version 4	Functional assessment of cancer therapy - general questionnaire - version 4	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79102	True	False	
https://loinc.org/LP270817-2	rdfs:subClassOf	https://loinc.org/LP270793-5	PROMIS pediatric item bank - physical stress experiences - version 1.0	PROMIS pediatric item bank - positive affect - version 1.0	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.791	True	False	
https://loinc.org/LP305910-4	rdfs:subClassOf	https://loinc.org/LP63076-1	Glucose^2.5H post 75 g glucose PO	Glucose.PO	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79098	True	False	
https://loinc.org/LP309121-4	rdfs:subClassOf	https://loinc.org/LP33393-7	Guidance for placement of catheter^W contrast IV	Guidance for placement of catheter	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79098	False	True	
https://loinc.org/LP412051-7	rdfs:subClassOf	https://loinc.org/LP18652-5	little e Ag^post transfusion reaction	Transfusion reaction	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79095	True	False	
https://loinc.org/LP434416-6	rdfs:subClassOf	https://loinc.org/LP19719-1	HBB gene deletion+duplication	HBB gene	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79095	False	True	
https://loinc.org/LP306397-3	rdfs:subClassOf	https://loinc.org/LP15669-2	Insulin-like growth factor-I^15M post XXX challenge	Insulin-like growth factor-I	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79085	False	True	
https://loinc.org/LP128758-2	rdfs:subClassOf	https://loinc.org/LP129098-2	I always keep my feelings under control	How well can you control your feelings	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79083	True	False	
https://loinc.org/LP435810-9	rdfs:subClassOf	https://loinc.org/LP30793-1	Protein monoclonal panel	Protein.monoclonal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79077	False	True	
https://loinc.org/LP304728-1	rdfs:subClassOf	https://loinc.org/LP14974-7	17-Hydroxyprogesterone^2nd specimen post dose gonadotropin releasing hormone	17-Hydroxyprogesterone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79072	True	False	
https://loinc.org/LP307684-3	rdfs:subClassOf	https://loinc.org/LP15984-5	Coagulation thrombin induced^after addition of heparinase	Coagulation thrombin induced	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7907	True	False	
https://loinc.org/LP433138-7	rdfs:subClassOf	https://loinc.org/LP433141-1	Neighbors and I know each other	Neighbors and I help each other	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79069	False	True	
https://loinc.org/LP134221-3	rdfs:subClassOf	https://loinc.org/LP191376-5	How much difficulty do you currently have walking in a dark room without falling	Are you able to move about in a dark room or hallway without falling	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79068	False	True	
https://loinc.org/LP433107-2	rdfs:subClassOf	https://loinc.org/LP14140-5	Gas & ammonia panel	Gas panel	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79067	False	True	
https://loinc.org/LP305585-4	rdfs:subClassOf	https://loinc.org/LP18545-1	D-Lactate^5th specimen post exercise	D-Lactate	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79066	True	False	
https://loinc.org/LP306399-9	rdfs:subClassOf	https://loinc.org/LP15669-2	Insulin-like growth factor-I^1st specimen post XXX challenge	Insulin-like growth factor-I	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79066	True	False	
https://loinc.org/LP305931-0	rdfs:subClassOf	https://loinc.org/LP183626-3	Glucose^23.5H post XXX challenge	Glucose challenge	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79065	False	True	
https://loinc.org/LP306126-6	rdfs:subClassOf	https://loinc.org/LP157733-9	Homocyst(e)ine^post CFst	Homocyst(e)ine	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79058	True	False	
https://loinc.org/LP112394-4	rdfs:subClassOf	https://loinc.org/LP112375-3	PhenX - total physical activity - comprehensive - adult protocol 150702	PhenX domain - Physical activity and physical fitness	CHALLENGE	semapv:SemanticSimilarityThresholdMatching	0.79055	True	False	
https://loinc.org/LP304670-5	rdfs:subClassOf	https://loinc.org/LP304884-2	11-Hydroxyandrosterone^pre high dose dexamethasone	Alpha cortol^pre high dose dexamethasone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79055	True	False	
https://loinc.org/LP124903-8	rdfs:subClassOf	https://loinc.org/LP124901-2	How old were you when you were first told by a medical person that you had kidney failure	Has a medical person ever told you that you had kidney failure	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79052	True	False	
https://loinc.org/LP418971-0	rdfs:subClassOf	https://loinc.org/LP421060-7	U.S. Household Food Security Survey - Six-Item Short Form	U.S. Child Food Security Survey	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79048	False	True	
https://loinc.org/LP420386-7	rdfs:subClassOf	https://loinc.org/LP74123-8	Laboratory test results reported	Laboratory report	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79048	True	False	
https://loinc.org/LP431240-3	rdfs:subClassOf	https://loinc.org/LP62736-1	SURVEY.SLP	SURVEY.GDS	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79046	False	True	
https://loinc.org/LP199492-2	rdfs:subClassOf	https://loinc.org/LP199491-4	ADHD diagnostic rating scale interpretation	ADHD hyperactive symptoms mean score	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7904	True	False	
https://loinc.org/LP430232-1	rdfs:subClassOf	https://loinc.org/LP75497-5	Influenza virus vaccination received in last 12Mo	Reason influenza virus vaccine not received	CLASS	semapv:SemanticSimilarityThresholdMatching	0.79036	False	True	
https://loinc.org/LP305631-6	rdfs:subClassOf	https://loinc.org/LP16322-7	Estradiol^post dose gonadotropin releasing hormone	Gonadotropin releasing hormone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79034	True	False	
https://loinc.org/LP14251-0	rdfs:subClassOf	https://loinc.org/LP32627-9	Mumps virus	Mumps	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79033	False	True	
https://loinc.org/LP304745-5	rdfs:subClassOf	https://loinc.org/LP14974-7	17-Hydroxyprogesterone^7th specimen post dose gonadotropin releasing hormone	17-Hydroxyprogesterone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79031	True	False	
https://loinc.org/LP281735-3	rdfs:subClassOf	https://loinc.org/LP7106-0	^Cancer	Cancer	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79029	True	False	
https://loinc.org/LP309444-0	rdfs:subClassOf	https://loinc.org/LP309411-9	Views for blood flow GE 4^W radionuclide IV	Views blood pool^W radionuclide IV	PROPERTY	semapv:SemanticSimilarityThresholdMatching	0.79027	False	True	
https://loinc.org/LP309994-4	rdfs:subClassOf	https://loinc.org/LP310268-0	Shelter address	Shelter name	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79025	False	True	
https://loinc.org/LP442870-4	rdfs:subClassOf	https://loinc.org/LP102339-1	Start Time Clocktime	Start time	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79025	True	False	
https://loinc.org/LP270812-3	rdfs:subClassOf	https://loinc.org/LP310456-1	PROMIS parent proxy item bank - depressive symptoms - version 2.0	PROMIS parent proxy item bank - anxiety - version 2.0	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79022	True	False	
https://loinc.org/LP72511-6	rdfs:subClassOf	https://loinc.org/LP74739-1	ED discharge disposition	Discharge disposition	DIVISORS	semapv:SemanticSimilarityThresholdMatching	0.79018	False	True	
https://loinc.org/LP304492-4	rdfs:subClassOf	https://loinc.org/LP18652-5	Major crossmatch^post transfusion reaction	Transfusion reaction	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79013	False	True	
https://loinc.org/LP98942-3	rdfs:subClassOf	https://loinc.org/LP98935-7	Relief of chest discomfort by rest in <15 minutes	Longest duration of chest discomfort	Rad.View.View Type	semapv:SemanticSimilarityThresholdMatching	0.79013	True	False	
https://loinc.org/LP98937-3	rdfs:subClassOf	https://loinc.org/LP98940-7	Radiation of chest discomfort	Type of chest discomfort	Rad.Modality.Modality Subtype	semapv:SemanticSimilarityThresholdMatching	0.79012	True	False	
https://loinc.org/LP306396-5	rdfs:subClassOf	https://loinc.org/LP15669-2	Insulin-like growth factor-I^10M post XXX challenge	Insulin-like growth factor-I	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.7901	True	False	
https://loinc.org/LP418567-6	rdfs:subClassOf	https://loinc.org/LP418925-6	C peptide post fasting and meal stimulation panel	C peptide^5H post meal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79009	False	True	
https://loinc.org/LP307207-3	rdfs:subClassOf	https://loinc.org/LP15922-5	Triiodothyronine.free^3rd specimen post XXX challenge	Triiodothyronine	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79006	True	False	
https://loinc.org/LP105028-7	rdfs:subClassOf	https://loinc.org/LP105042-8	I could lift a cup to drink in past 7D	I could hold a full cup in past 7D	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79004	True	False	
https://loinc.org/LP304615-0	rdfs:subClassOf	https://loinc.org/LP15283-2	11-Deoxycorticosterone^30M post XXX challenge	11-Deoxycorticosterone	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79004	False	True	
https://loinc.org/LP111970-2	rdfs:subClassOf	https://loinc.org/LP111918-1	PhenX - respiratory - personal - family hx of respiratory symptoms - diseases - child protocol 090902	PhenX - respiratory - respiratory rate - adult protocol 091403	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79	True	False	
https://loinc.org/LP193833-3	rdfs:subClassOf	https://loinc.org/LP136229-4	Illness or injury end date	Injury date	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79	False	True	
https://loinc.org/LP418567-6	rdfs:subClassOf	https://loinc.org/LP418923-1	C peptide post fasting and meal stimulation panel	C peptide^4.5H post meal	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.79	True	False	
https://loinc.org/LP184293-1	rdfs:subClassOf	https://loinc.org/LP444038-6	What is your level of pain right now	Pain level	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78994	True	False	
https://loinc.org/LP309194-1	rdfs:subClassOf	https://loinc.org/LP207129-0	Multisection for new diagnosis tumor^WO & W contrast IV	Multisection for new diagnosis tumor	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78994	True	False	
https://loinc.org/LP188731-6	rdfs:subClassOf	https://loinc.org/LP73697-2	Volume.start	Volume	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78993	True	False	
https://loinc.org/LP309408-5	rdfs:subClassOf	https://loinc.org/LP33568-4	Views AP^W standing	View AP upright	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78993	False	True	
https://loinc.org/LP19257-2	rdfs:subClassOf	https://loinc.org/LP74341-6	Study observation	Study	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78991	True	False	
https://loinc.org/LP304655-6	rdfs:subClassOf	https://loinc.org/LP305441-0	11-Deoxycortisol^8H post 30 mg/kg metyraPONE PO	Cortisol^8H post 30 mg/kg metyraPONE PO	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78991	False	True	
https://loinc.org/LP343217-8	rdfs:subClassOf	https://loinc.org/LP343233-5	Current level of confidence I can reduce my symptoms to my satisfaction	Current level of confidence I can enjoy things, despite my symptoms	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78991	True	False	
https://loinc.org/LP440818-5	rdfs:subClassOf	https://loinc.org/LP443973-5	Clonazepam and 7-aminoclonazepam panel	7-Aminomeclonazepam	Rad.Anatomic Location.Imaging Focus	semapv:SemanticSimilarityThresholdMatching	0.7899	True	False	
https://loinc.org/LP308881-4	rdfs:subClassOf	https://loinc.org/LP421306-4	Nitric oxide^during expiration	Nitric oxide/Expired gas	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78987	False	True	
https://loinc.org/LP74066-9	rdfs:subClassOf	https://loinc.org/LP74059-4	Follow-up (referred to) provider &or specialist, phone	Follow-up (referred to) program, phone	SUFFIX	semapv:SemanticSimilarityThresholdMatching	0.78987	True	False	
https://loinc.org/LP118128-0	rdfs:subClassOf	https://loinc.org/LP118121-5	I have nightmares about bad things happening to me	I have nightmares about my parents	COMPONENT	semapv:SemanticSimilarityThresholdMatching	0.78986	True	False	
